,timestamp,open,high,low,close,volume,datetime,date
22,1639008000000,28827.3203125,28908.2890625,28725.470703125,28725.470703125,54400000,2021-12-09 00:00:00,2021-12-09
21,1638921600000,28792.890625,28897.439453125,28621.470703125,28860.619140625,72000000,2021-12-08 00:00:00,2021-12-08
20,1638835200000,28138.8203125,28618.4609375,27961.66015625,28455.599609375,78300000,2021-12-07 00:00:00,2021-12-07
19,1638748800000,28069.9609375,28081.0390625,27693.91015625,27927.369140625,61700000,2021-12-06 00:00:00,2021-12-06
18,1638489600000,27841.05078125,28029.5703125,27588.609375,28029.5703125,71900000,2021-12-03 00:00:00,2021-12-03
17,1638403200000,27716.19921875,27938.55078125,27644.9609375,27753.369140625,77400000,2021-12-02 00:00:00,2021-12-02
16,1638316800000,27866.73046875,28106.30078125,27594.009765625,27935.619140625,80900000,2021-12-01 00:00:00,2021-12-01
15,1638230400000,28611.73046875,28718.69921875,27819.140625,27821.759765625,140700000,2021-11-30 00:00:00,2021-11-30
14,1638144000000,28337.9609375,28776.33984375,28187.119140625,28283.919921875,85900000,2021-11-29 00:00:00,2021-11-29
13,1637884800000,29324.470703125,29332.990234375,28605.609375,28751.619140625,72900000,2021-11-26 00:00:00,2021-11-26
12,1637798400000,29469.650390625,29570.419921875,29444.44921875,29499.279296875,50700000,2021-11-25 00:00:00,2021-11-25
11,1637712000000,29663.44921875,29758.05078125,29212.9296875,29302.66015625,69500000,2021-11-24 00:00:00,2021-11-24
10,1637539200000,29618.55078125,29806.490234375,29542.2890625,29774.109375,58800000,2021-11-22 00:00:00,2021-11-22
9,1637280000000,29641.05078125,29768.5390625,29589.189453125,29745.869140625,65600000,2021-11-19 00:00:00,2021-11-19
8,1637193600000,29597.9296875,29715.94921875,29402.5703125,29598.66015625,65400000,2021-11-18 00:00:00,2021-11-18
7,1637107200000,29906.6796875,29909.970703125,29623.7890625,29688.330078125,63900000,2021-11-17 00:00:00,2021-11-17
6,1637020800000,29749.7109375,29960.9296875,29681.25,29808.119140625,62000000,2021-11-16 00:00:00,2021-11-16
5,1636934400000,29807.369140625,29861.880859375,29718.2109375,29776.80078125,60400000,2021-11-15 00:00:00,2021-11-15
4,1636675200000,29381.44921875,29661.220703125,29381.44921875,29609.970703125,68400000,2021-11-12 00:00:00,2021-11-12
3,1636588800000,29046.189453125,29336.029296875,29040.080078125,29277.859375,60600000,2021-11-11 00:00:00,2021-11-11
2,1636502400000,29209.060546875,29296.880859375,29079.76953125,29106.779296875,63900000,2021-11-10 00:00:00,2021-11-10
1,1636416000000,29557.55078125,29750.4609375,29240.310546875,29285.4609375,65000000,2021-11-09 00:00:00,2021-11-09
0,1636329600000,29735.44921875,29735.44921875,29507.05078125,29507.05078125,68300000,2021-11-08 00:00:00,2021-11-08
